timestamp,symbol,field,value,is_override,user_id
2025-05-11T18:44:58.483380,NQM5,bid_q,7,False,
2025-05-11T18:44:58.483380,NQM5,ask_q,2,False,
2025-05-11T18:44:58.483380,ESM5,bid_edge,-8.71,False,
2025-05-11T18:44:58.483380,ESM5,ask_edge,-7.98,False,
2025-05-11T18:44:58.483380,ESM5,bid_q,8,False,
2025-05-11T18:44:58.483380,ESM5,ask_q,4,False,
2025-05-11T18:44:58.483380,TUM5,bid_edge,-12.37,False,
2025-05-11T18:44:58.483380,TUM5,ask_edge,-10.02,False,
2025-05-11T18:44:58.483380,TUM5,bid_q,4,False,
2025-05-11T18:44:58.483380,TUM5,ask_q,8,False,
2025-05-11T18:44:59.500960,TYM5,bid_edge,-3.35,False,
2025-05-11T18:44:59.500960,TYM5,ask_edge,-4.03,False,
2025-05-11T18:44:59.500960,TYM5,bid_q,4,False,
2025-05-11T18:44:59.500960,TYM5,ask_q,8,False,
2025-05-11T18:44:59.500960,NQM5,bid_edge,-8.71,False,
2025-05-11T18:44:59.500960,NQM5,ask_edge,-11.46,False,
2025-05-11T18:44:59.500960,NQM5,bid_q,3,False,
2025-05-11T18:44:59.500960,NQM5,ask_q,5,False,
2025-05-11T18:44:59.500960,ESM5,bid_edge,-7.65,False,
2025-05-11T18:44:59.500960,ESM5,ask_edge,-9.77,False,
2025-05-11T18:44:59.500960,ESM5,bid_q,3,False,
2025-05-11T18:44:59.500960,ESM5,ask_q,3,False,
2025-05-11T18:44:59.500960,TUM5,bid_edge,-10.94,False,
2025-05-11T18:44:59.500960,TUM5,ask_edge,-8.38,False,
2025-05-11T18:44:59.500960,TUM5,bid_q,9,False,
2025-05-11T18:44:59.500960,TUM5,ask_q,3,False,
2025-05-11T18:45:00.506864,TYM5,bid_edge,-3.74,False,
2025-05-11T18:45:00.506864,TYM5,ask_edge,-4.81,False,
2025-05-11T18:45:00.506864,TYM5,bid_q,8,False,
2025-05-11T18:45:00.506864,TYM5,ask_q,6,False,
2025-05-11T18:45:00.506864,NQM5,bid_edge,-10.2,False,
2025-05-11T18:45:00.506864,NQM5,ask_edge,-11.73,False,
2025-05-11T18:45:00.506864,NQM5,bid_q,6,False,
2025-05-11T18:45:00.506864,NQM5,ask_q,9,False,
2025-05-11T18:45:00.506864,ESM5,bid_edge,-8.5,False,
2025-05-11T18:45:00.506864,ESM5,ask_edge,-11.74,False,
2025-05-11T18:45:00.506864,ESM5,bid_q,5,False,
2025-05-11T18:45:00.506864,ESM5,ask_q,7,False,
2025-05-11T18:45:00.506864,TUM5,bid_edge,-9.0,False,
2025-05-11T18:45:00.506864,TUM5,ask_edge,-8.89,False,
2025-05-11T18:45:00.506864,TUM5,bid_q,4,False,
2025-05-11T18:45:00.506864,TUM5,ask_q,3,False,
2025-05-11T18:45:01.513599,TYM5,bid_edge,-4.42,False,
2025-05-11T18:45:01.513599,TYM5,ask_edge,-4.75,False,
2025-05-11T18:45:01.513599,TYM5,bid_q,4,False,
2025-05-11T18:45:01.513599,TYM5,ask_q,2,False,
2025-05-11T18:45:01.513599,NQM5,bid_edge,-11.59,False,
2025-05-11T18:45:01.513599,NQM5,ask_edge,-10.95,False,
2025-05-11T18:45:01.513599,NQM5,bid_q,7,False,
2025-05-11T18:45:01.513599,NQM5,ask_q,3,False,
2025-05-11T18:45:01.513599,ESM5,bid_edge,-11.17,False,
2025-05-11T18:45:01.513599,ESM5,ask_edge,-11.81,False,
2025-05-11T18:45:01.513599,ESM5,bid_q,8,False,
2025-05-11T18:45:01.513599,ESM5,ask_q,4,False,
2025-05-11T18:45:01.513599,TUM5,bid_edge,-7.54,False,
2025-05-11T18:45:01.513599,TUM5,ask_edge,-10.34,False,
2025-05-11T18:45:01.513599,TUM5,bid_q,3,False,
2025-05-11T18:45:01.513599,TUM5,ask_q,8,False,
2025-05-11T18:45:02.521871,TYM5,bid_edge,-4.65,False,
2025-05-11T18:45:02.521871,TYM5,ask_edge,-4.31,False,
2025-05-11T18:45:02.521871,TYM5,bid_q,2,False,
2025-05-11T18:45:02.521871,TYM5,ask_q,8,False,
2025-05-11T18:45:02.521871,NQM5,bid_edge,-11.38,False,
2025-05-11T18:45:02.521871,NQM5,ask_edge,-9.31,False,
2025-05-11T18:45:02.521871,NQM5,bid_q,3,False,
2025-05-11T18:45:02.521871,NQM5,ask_q,3,False,
2025-05-11T18:45:02.521871,ESM5,bid_edge,-11.82,False,
2025-05-11T18:45:02.521871,ESM5,ask_edge,-10.59,False,
2025-05-11T18:45:02.521871,ESM5,bid_q,4,False,
2025-05-11T18:45:02.521871,ESM5,ask_q,2,False,
2025-05-11T18:45:02.521871,TUM5,bid_edge,-9.06,False,
2025-05-11T18:45:02.521871,TUM5,ask_edge,-12.24,False,
2025-05-11T18:45:02.521871,TUM5,bid_q,7,False,
2025-05-11T18:45:02.521871,TUM5,ask_q,5,False,
2025-05-11T18:45:03.543435,TYM5,bid_edge,-4.47,False,
2025-05-11T18:45:03.543435,TYM5,ask_edge,-3.63,False,
2025-05-11T18:45:03.543435,TYM5,bid_q,7,False,
2025-05-11T18:45:03.543435,TYM5,ask_q,5,False,
2025-05-11T18:45:03.543435,NQM5,bid_edge,-10.09,False,
2025-05-11T18:45:03.543435,NQM5,ask_edge,-8.1,False,
2025-05-11T18:45:03.543435,NQM5,bid_q,5,False,
2025-05-11T18:45:03.543435,NQM5,ask_q,7,False,
2025-05-11T18:45:03.543435,ESM5,bid_edge,-11.8,False,
2025-05-11T18:45:03.543435,ESM5,ask_edge,-8.29,False,
2025-05-11T18:45:03.543435,ESM5,bid_q,3,False,
2025-05-11T18:45:03.543435,ESM5,ask_q,7,False,
2025-05-11T18:45:03.543435,TUM5,bid_edge,-10.97,False,
2025-05-11T18:45:03.543435,TUM5,ask_edge,-11.62,False,
2025-05-11T18:45:03.543435,TUM5,bid_q,3,False,
2025-05-11T18:45:03.543435,TUM5,ask_q,2,False,
2025-05-11T18:45:04.551194,TYM5,bid_edge,-3.74,False,
2025-05-11T18:45:04.551194,TYM5,ask_edge,-3.38,False,
2025-05-11T18:45:04.551194,TYM5,bid_q,3,False,
2025-05-11T18:45:04.551194,TYM5,ask_q,2,False,
2025-05-11T18:45:04.551194,NQM5,bid_edge,-8.04,False,
2025-05-11T18:45:04.551194,NQM5,ask_edge,-8.92,False,
2025-05-11T18:45:04.551194,NQM5,bid_q,7,False,
2025-05-11T18:45:04.551194,NQM5,ask_q,4,False,
2025-05-11T18:45:04.551194,ESM5,bid_edge,-9.37,False,
2025-05-11T18:45:04.551194,ESM5,ask_edge,-7.93,False,
2025-05-11T18:45:04.551194,ESM5,bid_q,8,False,
2025-05-11T18:45:04.551194,ESM5,ask_q,5,False,
2025-05-11T18:45:04.551194,TUM5,bid_edge,-12.4,False,
2025-05-11T18:45:04.551194,TUM5,ask_edge,-9.98,False,
2025-05-11T18:45:04.551194,TUM5,bid_q,3,False,
2025-05-11T18:45:04.551194,TUM5,ask_q,7,False,
2025-05-11T18:45:05.559283,TYM5,bid_edge,-3.08,False,
2025-05-11T18:45:05.559283,TYM5,ask_edge,-3.77,False,
2025-05-11T18:45:05.559283,TYM5,bid_q,2,False,
2025-05-11T18:45:05.559283,TYM5,ask_q,7,False,
2025-05-11T18:45:05.559283,NQM5,bid_edge,-8.54,False,
2025-05-11T18:45:05.559283,NQM5,ask_edge,-10.45,False,
2025-05-11T18:45:05.559283,NQM5,bid_q,3,False,
2025-05-11T18:45:05.559283,NQM5,ask_q,3,False,
2025-05-11T18:45:05.559283,ESM5,bid_edge,-7.94,False,
2025-05-11T18:45:05.559283,ESM5,ask_edge,-9.67,False,
2025-05-11T18:45:05.559283,ESM5,bid_q,4,False,
2025-05-11T18:45:05.559283,ESM5,ask_q,3,False,
2025-05-11T18:45:05.559283,TUM5,bid_edge,-11.54,False,
2025-05-11T18:45:05.559283,TUM5,ask_edge,-7.98,False,
2025-05-11T18:45:05.559283,TUM5,bid_q,7,False,
2025-05-11T18:45:05.559283,TUM5,ask_q,4,False,
2025-05-11T18:45:06.571332,TYM5,bid_edge,-3.43,False,
2025-05-11T18:45:06.571332,TYM5,ask_edge,-4.21,False,
2025-05-11T18:45:06.571332,TYM5,bid_q,8,False,
2025-05-11T18:45:06.571332,TYM5,ask_q,6,False,
2025-05-11T18:45:06.571332,NQM5,bid_edge,-9.86,False,
2025-05-11T18:45:06.571332,NQM5,ask_edge,-11.77,False,
2025-05-11T18:45:06.571332,NQM5,bid_q,5,False,
2025-05-11T18:45:06.571332,NQM5,ask_q,7,False,
2025-05-11T18:45:06.571332,ESM5,bid_edge,-9.0,False,
2025-05-11T18:45:06.571332,ESM5,ask_edge,-11.33,False,
2025-05-11T18:45:06.571332,ESM5,bid_q,3,False,
2025-05-11T18:45:06.571332,ESM5,ask_q,7,False,
2025-05-11T18:45:06.571332,TUM5,bid_edge,-8.93,False,
2025-05-11T18:45:06.571332,TUM5,ask_edge,-8.01,False,
2025-05-11T18:45:06.571332,TUM5,bid_q,3,False,
2025-05-11T18:45:06.571332,TUM5,ask_q,2,False,
2025-05-11T18:45:07.584810,TYM5,bid_edge,-3.94,False,
2025-05-11T18:45:07.584810,TYM5,ask_edge,-4.59,False,
2025-05-11T18:45:07.584810,TYM5,bid_q,5,False,
2025-05-11T18:45:07.584810,TYM5,ask_q,2,False,
2025-05-11T18:45:07.584810,NQM5,bid_edge,-11.44,False,
2025-05-11T18:45:07.584810,NQM5,ask_edge,-11.48,False,
2025-05-11T18:45:07.584810,NQM5,bid_q,7,False,
2025-05-11T18:45:07.584810,NQM5,ask_q,5,False,
2025-05-11T18:45:07.584810,ESM5,bid_edge,-10.75,False,
2025-05-11T18:45:07.584810,ESM5,ask_edge,-11.86,False,
2025-05-11T18:45:07.584810,ESM5,bid_q,8,False,
2025-05-11T18:45:07.584810,ESM5,ask_q,6,False,
2025-05-11T18:45:07.584810,TUM5,bid_edge,-8.11,False,
2025-05-11T18:45:07.584810,TUM5,ask_edge,-9.73,False,
2025-05-11T18:45:07.584810,TUM5,bid_q,3,False,
2025-05-11T18:45:07.584810,TUM5,ask_q,7,False,
2025-05-11T18:45:08.587582,TYM5,bid_edge,-4.46,False,
2025-05-11T18:45:08.587582,TYM5,ask_edge,-4.48,False,
2025-05-11T18:45:08.587582,TYM5,bid_q,3,False,
2025-05-11T18:45:08.587582,TYM5,ask_q,7,False,
2025-05-11T18:45:08.587582,NQM5,bid_edge,-11.42,False,
2025-05-11T18:45:08.587582,NQM5,ask_edge,-8.98,False,
2025-05-11T18:45:08.587582,NQM5,bid_q,4,False,
2025-05-11T18:45:08.587582,NQM5,ask_q,3,False,
2025-05-11T18:45:08.587582,ESM5,bid_edge,-11.83,False,
2025-05-11T18:45:08.587582,ESM5,ask_edge,-11.08,False,
2025-05-11T18:45:08.587582,ESM5,bid_q,5,False,
2025-05-11T18:45:08.587582,ESM5,ask_q,1,False,
2025-05-11T18:45:08.587582,TUM5,bid_edge,-8.42,False,
2025-05-11T18:45:08.587582,TUM5,ask_edge,-11.48,False,
2025-05-11T18:45:08.587582,TUM5,bid_q,7,False,
2025-05-11T18:45:08.587582,TUM5,ask_q,7,False,
2025-05-11T18:45:09.599546,TYM5,bid_edge,-4.39,False,
2025-05-11T18:45:09.599546,TYM5,ask_edge,-3.41,False,
2025-05-11T18:45:09.599546,TYM5,bid_q,8,False,
2025-05-11T18:45:09.599546,TYM5,ask_q,6,False,
2025-05-11T18:45:09.599546,NQM5,bid_edge,-10.74,False,
2025-05-11T18:45:09.599546,NQM5,ask_edge,-7.66,False,
2025-05-11T18:45:09.599546,NQM5,bid_q,3,False,
2025-05-11T18:45:09.599546,NQM5,ask_q,9,False,
2025-05-11T18:45:09.599546,ESM5,bid_edge,-11.72,False,
2025-05-11T18:45:09.599546,ESM5,ask_edge,-8.62,False,
2025-05-11T18:45:09.599546,ESM5,bid_q,2,False,
2025-05-11T18:45:09.599546,ESM5,ask_q,6,False,
2025-05-11T18:45:09.599546,TUM5,bid_edge,-10.67,False,
2025-05-11T18:45:09.599546,TUM5,ask_edge,-11.9,False,
2025-05-11T18:45:09.599546,TUM5,bid_q,4,False,
2025-05-11T18:45:09.599546,TUM5,ask_q,1,False,
2025-05-11T18:45:10.616092,TYM5,bid_edge,-4.05,False,
2025-05-11T18:45:10.616092,TYM5,ask_edge,-2.95,False,
2025-05-11T18:45:10.616092,TYM5,bid_q,6,False,
2025-05-11T18:45:10.616092,TYM5,ask_q,3,False,
2025-05-11T18:45:10.616092,NQM5,bid_edge,-8.6,False,
2025-05-11T18:45:10.616092,NQM5,ask_edge,-8.76,False,
2025-05-11T18:45:10.616092,NQM5,bid_q,8,False,
2025-05-11T18:45:10.616092,NQM5,ask_q,4,False,
2025-05-11T18:45:10.616092,ESM5,bid_edge,-10.07,False,
2025-05-11T18:45:10.616092,ESM5,ask_edge,-7.59,False,
2025-05-11T18:45:10.616092,ESM5,bid_q,8,False,
2025-05-11T18:45:10.616092,ESM5,ask_q,7,False,
2025-05-11T18:45:10.616092,TUM5,bid_edge,-11.63,False,
2025-05-11T18:45:10.616092,TUM5,ask_edge,-10.58,False,
2025-05-11T18:45:10.616092,TUM5,bid_q,3,False,
2025-05-11T18:45:10.616092,TUM5,ask_q,6,False,
2025-05-11T18:45:11.625086,TYM5,bid_edge,-3.3,False,
2025-05-11T18:45:11.625086,TYM5,ask_edge,-3.58,False,
2025-05-11T18:45:11.625086,TYM5,bid_q,3,False,
2025-05-11T18:45:11.625086,TYM5,ask_q,6,False,
2025-05-11T18:45:11.625086,NQM5,bid_edge,-7.77,False,
2025-05-11T18:45:11.625086,NQM5,ask_edge,-10.23,False,
2025-05-11T18:45:11.625086,NQM5,bid_q,4,False,
2025-05-11T18:45:11.625086,NQM5,ask_q,3,False,
2025-05-11T18:45:11.625086,ESM5,bid_edge,-8.48,False,
2025-05-11T18:45:11.625086,ESM5,ask_edge,-8.69,False,
2025-05-11T18:45:11.625086,ESM5,bid_q,5,False,
2025-05-11T18:45:11.625086,ESM5,ask_q,3,False,
2025-05-11T18:45:11.625086,TUM5,bid_edge,-11.11,False,
2025-05-11T18:45:11.625086,TUM5,ask_edge,-8.1,False,
2025-05-11T18:45:11.625086,TUM5,bid_q,8,False,
2025-05-11T18:45:11.625086,TUM5,ask_q,6,False,
2025-05-11T18:45:12.631350,TYM5,bid_edge,-2.99,False,
2025-05-11T18:45:12.631350,TYM5,ask_edge,-4.3,False,
2025-05-11T18:45:12.631350,TYM5,bid_q,7,False,
2025-05-11T18:45:12.631350,TYM5,ask_q,8,False,
2025-05-11T18:45:12.631350,NQM5,bid_edge,-8.94,False,
2025-05-11T18:45:12.631350,NQM5,ask_edge,-11.71,False,
2025-05-11T18:45:12.631350,NQM5,bid_q,3,False,
2025-05-11T18:45:12.631350,NQM5,ask_q,8,False,
2025-05-11T18:45:12.631350,ESM5,bid_edge,-8.48,False,
2025-05-11T18:45:12.631350,ESM5,ask_edge,-11.14,False,
2025-05-11T18:45:12.631350,ESM5,bid_q,3,False,
2025-05-11T18:45:12.631350,ESM5,ask_q,5,False,
2025-05-11T18:45:12.631350,TUM5,bid_edge,-9.32,False,
2025-05-11T18:45:12.631350,TUM5,ask_edge,-8.11,False,
2025-05-11T18:45:12.631350,TUM5,bid_q,6,False,
2025-05-11T18:45:12.631350,TUM5,ask_q,2,False,
2025-05-11T18:45:13.636360,TYM5,bid_edge,-3.42,False,
2025-05-11T18:45:13.636360,TYM5,ask_edge,-4.66,False,
2025-05-11T18:45:13.636360,TYM5,bid_q,5,False,
2025-05-11T18:45:13.636360,TYM5,ask_q,2,False,
2025-05-11T18:45:13.636360,NQM5,bid_edge,-11.19,False,
2025-05-11T18:45:13.636360,NQM5,ask_edge,-11.91,False,
2025-05-11T18:45:13.636360,NQM5,bid_q,9,False,
2025-05-11T18:45:13.636360,NQM5,ask_q,6,False,
2025-05-11T18:45:13.636360,ESM5,bid_edge,-9.55,False,
2025-05-11T18:45:13.636360,ESM5,ask_edge,-12.11,False,
2025-05-11T18:45:13.636360,ESM5,bid_q,6,False,
2025-05-11T18:45:13.636360,ESM5,ask_q,8,False,
2025-05-11T18:45:13.636360,TUM5,bid_edge,-7.87,False,
2025-05-11T18:45:13.636360,TUM5,ask_edge,-9.73,False,
2025-05-11T18:45:13.636360,TUM5,bid_q,2,False,
2025-05-11T18:45:13.636360,TUM5,ask_q,6,False,
2025-05-11T18:45:14.646435,TYM5,bid_edge,-4.44,False,
2025-05-11T18:45:14.646435,TYM5,ask_edge,-4.65,False,
2025-05-11T18:45:14.646435,TYM5,bid_q,2,False,
2025-05-11T18:45:14.646435,TYM5,ask_q,5,False,
2025-05-11T18:45:14.646435,NQM5,bid_edge,-12.1,False,
2025-05-11T18:45:14.646435,NQM5,ask_edge,-10.1,False,
2025-05-11T18:45:14.646435,NQM5,bid_q,4,False,
2025-05-11T18:45:14.646435,NQM5,ask_q,2,False,
2025-05-11T18:45:14.646435,ESM5,bid_edge,-11.75,False,
2025-05-11T18:45:14.646435,ESM5,ask_edge,-10.94,False,
2025-05-11T18:45:14.646435,ESM5,bid_q,6,False,
2025-05-11T18:45:14.646435,ESM5,ask_q,3,False,
2025-05-11T18:45:14.646435,TUM5,bid_edge,-8.4,False,
2025-05-11T18:45:14.646435,TUM5,ask_edge,-11.02,False,
2025-05-11T18:45:14.646435,TUM5,bid_q,8,False,
2025-05-11T18:45:14.646435,TUM5,ask_q,8,False,
2025-05-11T18:45:15.653514,TYM5,bid_edge,-4.74,False,
2025-05-11T18:45:15.653514,TYM5,ask_edge,-4.09,False,
2025-05-11T18:45:15.653514,TYM5,bid_q,6,False,
2025-05-11T18:45:15.653514,TYM5,ask_q,9,False,
2025-05-11T18:45:15.653514,NQM5,bid_edge,-11.16,False,
2025-05-11T18:45:15.653514,NQM5,ask_edge,-8.06,False,
2025-05-11T18:45:15.653514,NQM5,bid_q,3,False,
2025-05-11T18:45:15.653514,NQM5,ask_q,6,False,
2025-05-11T18:45:15.653514,ESM5,bid_edge,-11.73,False,
2025-05-11T18:45:15.653514,ESM5,ask_edge,-9.54,False,
2025-05-11T18:45:15.653514,ESM5,bid_q,3,False,
2025-05-11T18:45:15.653514,ESM5,ask_q,4,False,
2025-05-11T18:45:15.653514,TUM5,bid_edge,-10.29,False,
2025-05-11T18:45:15.653514,TUM5,ask_edge,-12.26,False,
2025-05-11T18:45:15.653514,TUM5,bid_q,5,False,
2025-05-11T18:45:15.653514,TUM5,ask_q,1,False,
2025-05-11T18:45:16.659460,TYM5,bid_edge,-4.43,False,
2025-05-11T18:45:16.659460,TYM5,ask_edge,-3.21,False,
2025-05-11T18:45:16.659460,TYM5,bid_q,6,False,
2025-05-11T18:45:16.659460,TYM5,ask_q,2,False,
2025-05-11T18:45:16.659460,NQM5,bid_edge,-8.8,False,
2025-05-11T18:45:16.659460,NQM5,ask_edge,-8.53,False,
2025-05-11T18:45:16.659460,NQM5,bid_q,8,False,
2025-05-11T18:45:16.659460,NQM5,ask_q,6,False,
2025-05-11T18:45:16.659460,ESM5,bid_edge,-10.74,False,
2025-05-11T18:45:16.659460,ESM5,ask_edge,-7.75,False,
2025-05-11T18:45:16.659460,ESM5,bid_q,6,False,
2025-05-11T18:45:16.659460,ESM5,ask_q,8,False,
2025-05-11T18:45:16.659460,TUM5,bid_edge,-12.12,False,
2025-05-11T18:45:16.659460,TUM5,ask_edge,-10.61,False,
2025-05-11T18:45:16.659460,TUM5,bid_q,3,False,
2025-05-11T18:45:16.659460,TUM5,ask_q,6,False,
2025-05-11T18:45:17.676721,TYM5,bid_edge,-3.39,False,
2025-05-11T18:45:17.676721,TYM5,ask_edge,-3.54,False,
2025-05-11T18:45:17.676721,TYM5,bid_q,2,False,
2025-05-11T18:45:17.676721,TYM5,ask_q,4,False,
2025-05-11T18:45:17.676721,NQM5,bid_edge,-7.6,False,
2025-05-11T18:45:17.676721,NQM5,ask_edge,-9.9,False,
2025-05-11T18:45:17.676721,NQM5,bid_q,4,False,
2025-05-11T18:45:17.676721,NQM5,ask_q,2,False,
2025-05-11T18:45:17.676721,ESM5,bid_edge,-8.9,False,
2025-05-11T18:45:17.676721,ESM5,ask_edge,-8.5,False,
2025-05-11T18:45:17.676721,ESM5,bid_q,8,False,
2025-05-11T18:45:17.676721,ESM5,ask_q,2,False,
2025-05-11T18:45:17.676721,TUM5,bid_edge,-11.95,False,
2025-05-11T18:45:17.676721,TUM5,ask_edge,-9.28,False,
2025-05-11T18:45:17.676721,TUM5,bid_q,7,False,
2025-05-11T18:45:17.676721,TUM5,ask_q,7,False,
2025-05-11T18:45:18.683158,TYM5,bid_edge,-2.83,False,
2025-05-11T18:45:18.683158,TYM5,ask_edge,-4.17,False,
2025-05-11T18:45:18.683158,TYM5,bid_q,7,False,
2025-05-11T18:45:18.683158,TYM5,ask_q,7,False,
2025-05-11T18:45:18.683158,NQM5,bid_edge,-8.96,False,
2025-05-11T18:45:18.683158,NQM5,ask_edge,-11.34,False,
2025-05-11T18:45:18.683158,NQM5,bid_q,2,False,
2025-05-11T18:45:18.683158,NQM5,ask_q,5,False,
2025-05-11T18:45:18.683158,ESM5,bid_edge,-8.33,False,
2025-05-11T18:45:18.683158,ESM5,ask_edge,-10.71,False,
2025-05-11T18:45:18.683158,ESM5,bid_q,1,False,
2025-05-11T18:45:18.683158,ESM5,ask_q,4,False,
2025-05-11T18:45:18.683158,TUM5,bid_edge,-10.36,False,
2025-05-11T18:45:18.683158,TUM5,ask_edge,-7.92,False,
2025-05-11T18:45:18.683158,TUM5,bid_q,6,False,
2025-05-11T18:45:18.683158,TUM5,ask_q,2,False,
2025-05-11T18:45:19.692377,TYM5,bid_edge,-3.4,False,
2025-05-11T18:45:19.692377,TYM5,ask_edge,-4.54,False,
2025-05-11T18:45:19.692377,TYM5,bid_q,7,False,
2025-05-11T18:45:19.692377,TYM5,ask_q,3,False,
2025-05-11T18:45:19.692377,NQM5,bid_edge,-11.18,False,
2025-05-11T18:45:19.692377,NQM5,ask_edge,-12.3,False,
2025-05-11T18:45:19.692377,NQM5,bid_q,8,False,
2025-05-11T18:45:19.692377,NQM5,ask_q,8,False,
2025-05-11T18:45:19.692377,ESM5,bid_edge,-9.84,False,
2025-05-11T18:45:19.692377,ESM5,ask_edge,-11.46,False,
2025-05-11T18:45:19.692377,ESM5,bid_q,5,False,
2025-05-11T18:45:19.692377,ESM5,ask_q,9,False,
2025-05-11T18:45:19.692377,TUM5,bid_edge,-8.5,False,
2025-05-11T18:45:19.692377,TUM5,ask_edge,-8.72,False,
2025-05-11T18:45:19.692377,TUM5,bid_q,1,False,
2025-05-11T18:45:19.692377,TUM5,ask_q,4,False,
2025-05-11T18:45:20.699799,TYM5,bid_edge,-4.34,False,
2025-05-11T18:45:20.699799,TYM5,ask_edge,-4.98,False,
2025-05-11T18:45:20.699799,TYM5,bid_q,2,False,
2025-05-11T18:45:20.699799,TYM5,ask_q,4,False,
2025-05-11T18:45:20.699799,NQM5,bid_edge,-11.81,False,
2025-05-11T18:45:20.699799,NQM5,ask_edge,-9.97,False,
2025-05-11T18:45:20.699799,NQM5,bid_q,6,False,
2025-05-11T18:45:20.699799,NQM5,ask_q,3,False,
2025-05-11T18:45:20.699799,ESM5,bid_edge,-11.55,False,
2025-05-11T18:45:20.699799,ESM5,ask_edge,-11.76,False,
2025-05-11T18:45:20.699799,ESM5,bid_q,7,False,
2025-05-11T18:45:20.699799,ESM5,ask_q,4,False,
2025-05-11T18:45:20.699799,TUM5,bid_edge,-7.79,False,
2025-05-11T18:45:20.699799,TUM5,ask_edge,-11.16,False,
2025-05-11T18:45:20.699799,TUM5,bid_q,6,False,
2025-05-11T18:45:20.699799,TUM5,ask_q,9,False,
2025-05-11T18:45:21.706077,TYM5,bid_edge,-4.61,False,
2025-05-11T18:45:21.706077,TYM5,ask_edge,-3.95,False,
2025-05-11T18:45:21.706077,TYM5,bid_q,6,False,
2025-05-11T18:45:21.706077,TYM5,ask_q,9,False,
2025-05-11T18:45:21.706077,NQM5,bid_edge,-10.96,False,
2025-05-11T18:45:21.706077,NQM5,ask_edge,-8.78,False,
2025-05-11T18:45:21.706077,NQM5,bid_q,2,False,
2025-05-11T18:45:21.706077,NQM5,ask_q,5,False,
2025-05-11T18:45:21.706077,ESM5,bid_edge,-12.17,False,
2025-05-11T18:45:21.706077,ESM5,ask_edge,-9.42,False,
2025-05-11T18:45:21.706077,ESM5,bid_q,2,False,
2025-05-11T18:45:21.706077,ESM5,ask_q,4,False,
2025-05-11T18:45:21.706077,TUM5,bid_edge,-10.13,False,
2025-05-11T18:45:21.706077,TUM5,ask_edge,-12.31,False,
2025-05-11T18:45:21.706077,TUM5,bid_q,7,False,
2025-05-11T18:45:21.706077,TUM5,ask_q,2,False,
2025-05-11T18:45:22.729416,TYM5,bid_edge,-4.13,False,
2025-05-11T18:45:22.729416,TYM5,ask_edge,-3.54,False,
2025-05-11T18:45:22.729416,TYM5,bid_q,8,False,
2025-05-11T18:45:22.729416,TYM5,ask_q,2,False,
2025-05-11T18:45:22.729416,NQM5,bid_edge,-9.77,False,
2025-05-11T18:45:22.729416,NQM5,ask_edge,-8.08,False,
2025-05-11T18:45:22.729416,NQM5,bid_q,7,False,
2025-05-11T18:45:22.729416,NQM5,ask_q,7,False,
2025-05-11T18:45:22.729416,ESM5,bid_edge,-10.64,False,
2025-05-11T18:45:22.729416,ESM5,ask_edge,-8.56,False,
2025-05-11T18:45:22.729416,ESM5,bid_q,5,False,
2025-05-11T18:45:22.729416,ESM5,ask_q,8,False,
2025-05-11T18:45:22.729416,TUM5,bid_edge,-11.42,False,
2025-05-11T18:45:22.729416,TUM5,ask_edge,-10.8,False,
2025-05-11T18:45:22.729416,TUM5,bid_q,2,False,
2025-05-11T18:45:22.729416,TUM5,ask_q,4,False,
2025-05-11T18:45:23.736043,TYM5,bid_edge,-3.76,False,
2025-05-11T18:45:23.736043,TYM5,ask_edge,-3.24,False,
2025-05-11T18:45:23.736043,TYM5,bid_q,2,False,
2025-05-11T18:45:23.736043,TYM5,ask_q,2,False,
2025-05-11T18:45:23.736043,NQM5,bid_edge,-7.64,False,
2025-05-11T18:45:23.736043,NQM5,ask_edge,-9.42,False,
2025-05-11T18:45:23.736043,NQM5,bid_q,6,False,
2025-05-11T18:45:23.736043,NQM5,ask_q,3,False,
2025-05-11T18:45:23.736043,ESM5,bid_edge,-8.38,False,
2025-05-11T18:45:23.736043,ESM5,ask_edge,-8.67,False,
2025-05-11T18:45:23.736043,ESM5,bid_q,8,False,
2025-05-11T18:45:23.736043,ESM5,ask_q,4,False,
2025-05-11T18:45:23.736043,TUM5,bid_edge,-11.4,False,
2025-05-11T18:45:23.736043,TUM5,ask_edge,-9.75,False,
2025-05-11T18:45:23.736043,TUM5,bid_q,5,False,
2025-05-11T18:45:23.736043,TUM5,ask_q,8,False,
2025-05-11T18:45:24.749692,TYM5,bid_edge,-3.19,False,
2025-05-11T18:45:24.749692,TYM5,ask_edge,-3.73,False,
2025-05-11T18:45:24.749692,TYM5,bid_q,4,False,
2025-05-11T18:45:24.749692,TYM5,ask_q,7,False,
2025-05-11T18:45:24.749692,NQM5,bid_edge,-9.06,False,
2025-05-11T18:45:24.749692,NQM5,ask_edge,-10.94,False,
2025-05-11T18:45:24.749692,NQM5,bid_q,2,False,
2025-05-11T18:45:24.749692,NQM5,ask_q,4,False,
2025-05-11T18:45:24.749692,ESM5,bid_edge,-7.58,False,
2025-05-11T18:45:24.749692,ESM5,ask_edge,-9.76,False,
2025-05-11T18:45:24.749692,ESM5,bid_q,3,False,
2025-05-11T18:45:24.749692,ESM5,ask_q,4,False,
2025-05-11T18:45:24.749692,TUM5,bid_edge,-10.68,False,
